time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-13T03:36:05.135Z,62.0582,-152.0683,96.6,1.8,ml,,,,0.46,ak,ak15066093,2017-01-13T03:45:39.879Z,"106km WSW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-13T03:34:33.951Z,38.362,-118.8967,7.3,1.3,ml,10,91.88,0.14,0.1718,nn,nn00573718,2017-01-14T01:49:01.505Z,"29km SW of Hawthorne, Nevada",earthquake,,3.7,0.18,3,reviewed,nn,nn
2017-01-13T03:25:29.060Z,35.6456,140.7808,32.27,5,mb,,103,2.219,1.48,us,us10007t0n,2017-01-13T16:47:58.409Z,"10km SSW of Hasaki, Japan",earthquake,6.2,4.6,0.051,124,reviewed,us,us
2017-01-13T03:23:14.234Z,38.4018,-118.8896,0,0.7,ml,4,295.28,0.337,0.0859,nn,nn00573847,2017-01-13T21:28:55.124Z,"26km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-01-13T03:20:45.945Z,38.4177,-118.9051,8.1,1.4,ml,12,124.56,0.116,0.174,nn,nn00573845,2017-01-14T01:42:52.609Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.7,0.38,4,reviewed,nn,nn
2017-01-13T03:17:52.908Z,38.4265,-118.8992,8.9,3.6,ml,24,57.36,0.109,0.1714,nn,nn00573716,2017-01-16T08:03:25.309Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.4,0.22,16,reviewed,nn,nn
2017-01-13T03:15:53.409Z,38.358,-118.8764,17.1,0.8,ml,6,170.12,0.304,0.1638,nn,nn00573715,2017-01-14T01:42:48.344Z,"28km SW of Hawthorne, Nevada",earthquake,,6.3,0.28,3,reviewed,nn,nn
2017-01-13T03:06:13.700Z,18.201,-67.9134,115,3.4,Md,9,324,0.78602587,0.25,pr,pr17013001,2017-01-13T08:37:20.173Z,"66km SE of Punta Cana, Dominican Republic",earthquake,3.4,1.5,0,4,reviewed,pr,pr
2017-01-13T02:52:16.000Z,17.8511,-67.1126,3,1.7,Md,3,331.2,0.13474729,0.21,pr,pr17013000,2017-01-13T04:03:54.225Z,"15km SSE of Pole Ojea, Puerto Rico",earthquake,1.7,16.8,0,3,reviewed,pr,pr
2017-01-13T02:47:41.978Z,63.4636,-150.9006,11.3,0.3,ml,,,,0.4,ak,ak15065874,2017-01-13T21:11:04.658Z,"97km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-13T02:46:19.730Z,46.9583333,-113.0346667,8.18,0.68,md,15,75,0.109,0.19,mb,mb80196699,2017-01-13T16:57:34.750Z,"26km W of Lincoln, Montana",earthquake,0.52,1.25,0.292,3,reviewed,mb,mb
2017-01-13T02:42:27.701Z,36.7229,-116.1132,1.6,-0.2,ml,7,146.07,0.013,0.0664,nn,nn00573760,2017-01-13T16:30:34.309Z,"58km NNW of Pahrump, Nevada",earthquake,,0.8,0.33,5,reviewed,nn,nn
2017-01-13T02:36:48.430Z,38.8458328,-122.8266678,1.64,0.45,md,10,89,0.009187,0.01,nc,nc72751500,2017-01-13T02:38:26.749Z,"9km WNW of Cobb, California",earthquake,0.29,0.68,0.14,2,automatic,nc,nc
2017-01-13T02:35:02.780Z,37.4776667,-118.8555,-0.36,0.45,md,9,331,0.1141,0.04,nc,nc72751505,2017-01-13T16:58:43.730Z,"21km SSE of Mammoth Lakes, California",earthquake,1.75,31.61,0.146,8,reviewed,nc,nc
2017-01-13T02:21:51.380Z,36.0078333,-117.8063333,1.93,0.35,ml,8,121,0.02537,0.06,ci,ci37567055,2017-01-13T15:25:00.885Z,"12km NE of Little Lake, CA",earthquake,0.19,0.2,0.344,5,reviewed,ci,ci
2017-01-13T02:21:06.390Z,37.4841667,-118.8415,7.22,0.45,md,8,330,0.1061,0.04,nc,nc72751495,2017-01-13T16:53:42.393Z,"21km SSE of Mammoth Lakes, California",earthquake,1.38,0.97,0.159,8,reviewed,nc,nc
2017-01-13T02:10:28.360Z,47.6406667,-115.551,5.94,1,ml,6,220,0.557,0.19,mb,mb80196719,2017-01-13T18:32:53.790Z,"16km WNW of Thompson Falls, Montana",earthquake,1.86,31.61,0.048,3,reviewed,mb,mb
2017-01-13T01:20:53.690Z,37.5026,141.4872,13.76,4.5,mb,,118,0.663,0.77,us,us10007t0e,2017-01-13T09:23:31.894Z,"43km E of Namie, Japan",earthquake,3.4,4.6,0.07,59,reviewed,us,us
2017-01-13T01:17:22.230Z,36.652668,-121.932663,6.73,2.77,md,59,174,0.2869,0.11,nc,nc72751475,2017-01-15T14:51:21.108Z,"4km NNW of Pacific Grove, California",earthquake,0.36,1.36,0.16,59,automatic,nc,nc
2017-01-13T01:07:46.499Z,38.4046,-118.9342,0,0.8,ml,3,254.67,0.362,0.041,nn,nn00573759,2017-01-13T16:27:17.029Z,"30km WSW of Hawthorne, Nevada",earthquake,,0,0.08,2,reviewed,nn,nn
2017-01-13T01:02:50.827Z,60.1815,-151.2262,36,1.9,ml,,,,0.64,ak,ak15065652,2017-01-13T01:09:34.037Z,"21km SSE of Cohoe, Alaska",earthquake,,2.9,,,automatic,ak,ak
2017-01-13T01:02:19.121Z,36.6969,-116.2978,4.2,-0.2,ml,9,156.16,0.061,0.0855,nn,nn00573842,2017-01-13T21:13:24.219Z,"47km ESE of Beatty, Nevada",earthquake,,2.9,0,1,reviewed,nn,nn
2017-01-13T00:53:44.609Z,38.3684,-118.9144,10.6,0.8,ml,3,248.71,0.323,0.0216,nn,nn00573758,2017-01-13T16:27:16.558Z,"30km SW of Hawthorne, Nevada",earthquake,,95.3,0,1,reviewed,nn,nn
2017-01-13T00:53:38.187Z,64.4618,-149.4488,16.3,0.8,ml,,,,0.26,ak,ak15065647,2017-01-13T01:01:09.000Z,"20km SW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-13T00:50:36.255Z,62.998,-151.5473,0,1.5,ml,,,,0.7,ak,ak15065645,2017-01-13T01:05:21.666Z,"105km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-13T00:43:12.348Z,38.3872,-118.9103,9.5,1,ml,9,178.4,0.133,0.1834,nn,nn00573756,2017-01-13T16:24:10.758Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.9,0.28,4,reviewed,nn,nn
2017-01-13T00:33:31.760Z,63.1951,-150.6557,134.3,1.7,ml,,,,0.36,ak,ak15065431,2017-01-13T00:48:11.932Z,"88km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-13T00:27:26.000Z,44.3296667,-125.8498333,4.06,2.61,ml,24,320,1.734,0.69,uw,uw61228462,2017-01-13T17:36:51.660Z,"142km W of Waldport, Oregon",earthquake,41.44,57.49,0.195,13,reviewed,uw,uw
2017-01-13T00:27:05.560Z,47.326,-113.1271667,18.1,0.93,md,17,168,0.263,0.14,mb,mb80196624,2017-01-13T15:35:23.180Z,"31km ENE of Seeley Lake, Montana",earthquake,0.59,1.55,0.13,10,reviewed,mb,mb
2017-01-13T00:05:37.050Z,64.9857,-147.3446,4.7,1.5,ml,,,,0.66,ak,ak15065427,2017-01-13T00:20:38.311Z,"22km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T23:58:05.170Z,34.0046667,-116.9758333,13.22,0.8,ml,14,111,0.08316,0.12,ci,ci37567039,2017-01-13T00:59:10.758Z,"7km ESE of Yucaipa, CA",earthquake,0.25,0.74,0.039,13,reviewed,ci,ci
2017-01-12T23:49:52.341Z,38.3911,-118.9046,10.3,1.1,ml,8,172.89,0.128,0.1331,nn,nn00573689,2017-01-12T23:59:56.086Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.3,0.09,2,reviewed,nn,nn
2017-01-12T23:48:43.330Z,47.6195,-122.7226667,24.15,0.45,ml,5,245,0.08419,0.18,uw,uw61228452,2017-01-13T18:51:31.460Z,"1km NW of Chico, Washington",earthquake,1.35,1.9,0.216,2,reviewed,uw,uw
2017-01-12T23:10:33.460Z,38.1198333,-122.2203333,6.48,2.36,md,95,99,0.03081,0.15,nc,nc72751450,2017-01-15T12:47:21.659Z,"3km ENE of Vallejo, California",earthquake,0.16,0.19,0.155,61,reviewed,nc,nc
2017-01-12T23:07:25.506Z,63.2783,-151.7736,0,2,ml,,,,0.89,ak,ak15065207,2017-01-12T23:18:39.915Z,"136km NW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-12T23:06:18.800Z,51.5383,-178.0369,54.74,4,mb,,184,0.633,1.01,us,us10007szk,2017-01-12T23:27:59.040Z,"39km S of Tanaga Volcano, Alaska",earthquake,11.6,10.8,0.066,61,reviewed,us,us
2017-01-12T22:52:46.438Z,62.3588,-148.1909,30.6,1.5,ml,,,,1.15,ak,ak15065203,2017-01-12T23:00:09.507Z,"71km NNE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-12T22:48:42.790Z,37.646,-118.9421667,3.9,0.31,md,12,72,0.03022,0.07,nc,nc72751435,2017-01-12T23:44:53.933Z,"2km E of Mammoth Lakes, California",earthquake,0.29,0.58,0.175,9,reviewed,nc,nc
2017-01-12T22:36:25.234Z,60.4121,-147.1582,15.9,1.9,ml,,,,0.96,ak,ak15065090,2017-01-12T22:46:13.914Z,"78km W of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-12T22:32:37.960Z,37.6223333,-118.8946667,9.37,0.4,md,5,157,0.007521,0.18,nc,nc72751430,2017-01-12T23:25:48.627Z,"7km ESE of Mammoth Lakes, California",earthquake,9.2,1.26,0.189,4,reviewed,nc,nc
2017-01-12T22:27:40.330Z,38.8250008,-122.7645035,1.67,0.47,md,10,135,0.006906,0.02,nc,nc72751425,2017-01-12T22:29:23.349Z,"3km W of Cobb, California",earthquake,0.32,0.47,0.09,4,automatic,nc,nc
2017-01-12T21:53:24.450Z,33.4973333,-116.7905,5.7,0.39,ml,16,96,0.08114,0.08,ci,ci37567023,2017-01-12T22:18:08.607Z,"9km NE of Aguanga, CA",earthquake,0.19,0.58,0.077,12,reviewed,ci,ci
2017-01-12T21:46:49.780Z,43.6006667,-110.3526667,9.22,0.47,ml,5,291,0.183,0.08,mb,mb80196599,2017-01-13T16:26:28.360Z,"35km ENE of Jackson, Wyoming",earthquake,1.08,2.12,0.347,3,reviewed,mb,mb
2017-01-12T21:46:05.792Z,62.1781,-148.8409,34.7,1.4,ml,,,,0.15,ak,ak15065082,2017-01-12T21:50:21.870Z,"42km N of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-12T21:30:39.609Z,62.4129,-149.1457,0,1.6,ml,,,,0.67,ak,ak15064870,2017-01-12T21:43:10.619Z,"46km NE of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-12T21:23:34.462Z,38.3999,-118.9343,7.9,1.3,ml,11,128.63,0.144,0.1568,nn,nn00573733,2017-01-13T06:20:24.260Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.4,0.5,5,reviewed,nn,nn
2017-01-12T21:07:56.720Z,33.3288333,-117.1481667,-0.64,1.05,ml,25,123,0.1144,0.26,ci,ci37566975,2017-01-12T21:50:26.619Z,"8km WSW of Pala, CA",quarry blast,0.56,31.61,0.13,13,reviewed,ci,ci
2017-01-12T21:02:22.640Z,38.8363342,-122.7863312,1.54,0.42,md,10,107,0.003757,0.02,nc,nc72751400,2017-01-12T21:04:02.728Z,"5km WNW of Cobb, California",earthquake,0.34,0.62,0.12,3,automatic,nc,nc
2017-01-12T21:00:28.014Z,38.3906,-118.9023,7.8,1.1,ml,9,172.51,0.126,0.1255,nn,nn00573732,2017-01-13T06:17:19.171Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.4,0.28,6,reviewed,nn,nn
2017-01-12T20:43:36.630Z,38.2833,-118.6699,8.2,1.2,ml,9,126.18,0.134,0.1388,nn,nn00573676,2017-01-12T21:01:53.982Z,"27km S of Hawthorne, Nevada",earthquake,,2,0.32,3,reviewed,nn,nn
2017-01-12T20:40:35.890Z,37.58,-113.7156667,0.71,2.6,ml,11,120,0.1629,0.18,uu,uu60181522,2017-01-13T14:13:01.420Z,"0km NNE of Enterprise, Utah",earthquake,0.71,31.61,0.136,4,reviewed,uu,uu
2017-01-12T20:33:45.043Z,64.0252,-148.4849,13,2.4,ml,,,,0.8,ak,ak15064652,2017-01-12T20:45:41.704Z,"30km NE of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-12T20:33:09.560Z,37.5326667,-113.6723333,3.78,1.79,ml,8,150,0.163,0.09,uu,uu60181517,2017-01-13T14:40:14.640Z,"6km SE of Enterprise, Utah",earthquake,0.5,3.29,0.078,3,reviewed,uu,uu
2017-01-12T20:32:31.250Z,33.7925,-116.152,7.35,2.69,ml,86,35,0.05805,0.15,ci,ci37784416,2017-01-14T18:31:08.299Z,"10km NE of Indio, CA",earthquake,0.12,0.38,0.193,26,reviewed,ci,ci
2017-01-12T20:15:15.410Z,34.9996667,-118.2043333,-0.8,0.98,ml,21,51,0.113,0.19,ci,ci37784408,2017-01-12T21:37:49.226Z,"6km SSW of Mojave, CA",quarry blast,0.38,31.61,0.163,4,reviewed,ci,ci
2017-01-12T20:03:56.023Z,64.5773,-147.9421,17.5,-0.3,ml,,,,0.49,ak,ak15064650,2017-01-13T00:01:00.708Z,"30km SSW of Fairbanks, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-12T20:02:10.620Z,46.004,-112.4758333,-2,1.36,ml,7,100,0.183,0.08,mb,mb80196549,2017-01-12T21:02:02.990Z,"4km E of Butte, Montana",quarry blast,0.43,31.61,0.147,2,reviewed,mb,mb
2017-01-12T19:49:01.976Z,62.7445,-152.4161,0,1.7,ml,,,,0.89,ak,ak15064644,2017-01-12T20:05:35.919Z,"127km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-12T19:43:27.220Z,38.4042,-118.9248,8.5,1.5,ml,9,91.05,0.136,0.1225,nn,nn00573671,2017-01-12T19:59:38.420Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.2,0.04,2,reviewed,nn,nn
2017-01-12T19:42:34.670Z,37.4595,-118.8465,3.34,0.75,md,8,184,0.131,0.03,nc,nc72751390,2017-01-12T19:58:07.533Z,"23km SSE of Mammoth Lakes, California",earthquake,1.08,5.27,0.155,7,reviewed,nc,nc
2017-01-12T19:35:53.579Z,60.7635,-152.4515,111.5,1.7,ml,,,,0.48,ak,ak15064642,2017-01-12T19:43:52.281Z,"34km NNE of Redoubt Volcano, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-12T19:32:33.700Z,45.7926667,-111.7418333,16.05,-0.17,ml,6,113,0.105,0.04,mb,mb80196589,2017-01-12T21:25:09.090Z,"18km SW of Three Forks, Montana",earthquake,0.83,0.4,,0,reviewed,mb,mb
2017-01-12T19:23:57.000Z,-30.4,-71.487,23.8,4.7,mb,,,,1.26,us,us10007sxd,2017-01-13T11:29:39.796Z,"35km NW of Ovalle, Chile",earthquake,6,5.1,0.123,20,reviewed,guc,us
2017-01-12T19:20:57.065Z,59.7711,-152.4913,50,1.3,ml,,,,0.93,ak,ak15064640,2017-01-12T19:27:59.981Z,"37km W of Anchor Point, Alaska",earthquake,,2.6,,,automatic,ak,ak
2017-01-12T19:20:44.600Z,36.4748333,-121.0525,3.2,2.12,md,37,56,0.05682,0.07,nc,nc72751380,2017-01-14T01:21:05.222Z,"24km NE of Greenfield, California",earthquake,0.16,0.71,0.168,36,reviewed,nc,nc
2017-01-12T19:02:48.020Z,37.4626667,-118.8555,2.72,0.92,md,10,301,0.1289,0.02,nc,nc72751375,2017-01-12T19:36:01.960Z,"23km SSE of Mammoth Lakes, California",earthquake,1.38,3.35,0.072,9,reviewed,nc,nc
2017-01-12T19:00:52.400Z,37.4876667,-118.8366667,8.06,0.49,md,7,331,0.1024,0.04,nc,nc72751370,2017-01-12T19:27:59.894Z,"21km SE of Mammoth Lakes, California",earthquake,1.68,2.14,0.149,6,reviewed,nc,nc
2017-01-12T18:58:36.549Z,62.6883,-151.753,10.5,1.4,ml,,,,0.63,ak,ak15064637,2017-01-12T19:02:36.221Z,"93km WNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T18:54:49.700Z,33.4366667,-116.4385,10.22,1.3,ml,40,89,0.08716,0.16,ci,ci37784360,2017-01-12T19:56:33.087Z,"21km NNW of Borrego Springs, CA",earthquake,0.18,0.36,0.128,40,reviewed,ci,ci
2017-01-12T18:51:33.441Z,61.2758,-152.2925,0,1.8,ml,,,,0.72,ak,ak15064632,2017-01-12T19:16:48.296Z,"84km NW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-12T18:41:24.160Z,33.705,-116.7528333,16.51,0.78,ml,16,164,0.03531,0.13,ci,ci37784344,2017-01-12T19:46:58.112Z,"5km SW of Idyllwild, CA",earthquake,0.43,0.52,0.071,6,reviewed,ci,ci
2017-01-12T18:35:45.466Z,60.645,-150.9424,19.9,1.5,ml,,,,0.56,ak,ak15064628,2017-01-12T18:45:00.396Z,"14km NNE of Ridgeway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-12T18:26:46.771Z,62.3707,-149.8158,9.1,0.7,ml,,,,0.38,ak,ak15064626,2017-01-12T22:41:39.292Z,"16km ENE of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-12T18:10:19.950Z,19.386,-155.282,2.052,1.44,ml,19,71,0.0005937,0.06,hv,hv61559031,2017-01-12T20:17:09.080Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.24,0.1,2,reviewed,hv,hv
2017-01-12T18:09:23.110Z,33.8233333,-117.491,-0.53,1.06,ml,35,52,0.03874,0.24,ci,ci37784336,2017-01-12T19:43:40.542Z,"7km SSE of Home Gardens, CA",quarry blast,0.42,31.61,0.123,23,reviewed,ci,ci
2017-01-12T18:08:06.371Z,38.3658,-118.9267,6.2,0.7,ml,6,251.08,0.156,0.088,nn,nn00573670,2017-01-12T19:47:18.431Z,"29km ENE of Bridgeport, California",earthquake,,10.2,0.42,4,reviewed,nn,nn
2017-01-12T17:39:57.768Z,61.881,-151.5541,80.2,2,ml,,,,0.51,ak,ak15064408,2017-01-12T17:54:48.315Z,"81km W of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T17:38:51.390Z,33.2413333,-116.667,9.52,0.96,ml,26,76,0.0452,0.15,ci,ci37784328,2017-01-12T18:49:31.390Z,"6km SW of Warner Springs, CA",earthquake,0.23,0.37,0.149,22,reviewed,ci,ci
2017-01-12T17:33:05.463Z,60.5364,-151.1603,55.3,1.4,ml,,,,0.34,ak,ak15064405,2017-01-12T17:42:41.865Z,"4km W of Ridgeway, Alaska",earthquake,,2.7,,,automatic,ak,ak
2017-01-12T17:32:16.012Z,61.8909,-151.0462,68.9,1.7,ml,,,,0.22,ak,ak15064402,2017-01-12T17:38:59.261Z,"55km WNW of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-12T17:22:19.231Z,65.3729,-144.7501,0,1.5,ml,,,,0.59,ak,ak15064397,2017-01-12T17:31:13.763Z,"11km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T17:14:40.230Z,39.2913333,-122.7611667,9.39,1.23,md,11,54,0.1702,0.06,nc,nc72751360,2017-01-14T04:55:02.622Z,"19km NE of Upper Lake, California",earthquake,0.51,1.29,0.245,9,reviewed,nc,nc
2017-01-12T17:09:53.520Z,36.0101667,-117.7915,1.18,0.45,ml,9,66,0.02604,0.07,ci,ci37784320,2017-01-13T17:11:07.539Z,"13km NE of Little Lake, CA",earthquake,0.18,0.26,0.286,3,reviewed,ci,ci
2017-01-12T17:04:58.630Z,41.7658,133.0442,481.83,4.8,mb,,36,2.553,0.68,us,us10007swd,2017-01-13T03:44:58.167Z,"107km S of Vrangel', Russia",earthquake,8.2,5.4,0.028,384,reviewed,us,us
2017-01-12T16:41:29.082Z,63.8272,-148.7895,121.4,1.4,ml,,,,0.42,ak,ak15064190,2017-01-12T16:46:13.585Z,"9km ESE of Healy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-12T16:33:13.120Z,38.988,-122.7188333,2.14,0.97,md,19,99,0.06174,0.08,nc,nc72751355,2017-01-14T04:44:02.611Z,"5km SW of Clearlake Oaks, California",earthquake,0.26,1.6,0.214,10,reviewed,nc,nc
2017-01-12T16:25:47.129Z,62.5209,-151.4006,64.7,2.1,ml,,,,0.92,ak,ak15064180,2017-01-12T16:33:58.157Z,"70km WNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-12T16:06:32.180Z,6.0821,-77.9221,6.02,5.2,mww,,37,3.604,0.86,us,us10007svx,2017-01-13T21:35:52.608Z,"59km WSW of Mutis, Colombia",earthquake,6.6,2.9,0.054,33,reviewed,us,us
2017-01-12T16:00:16.260Z,33.4873333,-116.4623333,15.26,0.8,ml,23,105,0.04723,0.14,ci,ci37784304,2017-01-12T19:31:34.746Z,"21km ESE of Anza, CA",earthquake,0.23,0.47,0.154,19,reviewed,ci,ci
2017-01-12T15:56:33.901Z,59.9648,-148.6009,6,3.1,ml,,,,0.74,ak,ak15063961,2017-01-13T20:24:17.040Z,"49km ESE of Seward, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T15:48:50.880Z,19.3611667,-155.2926667,2.594,1.38,md,30,60,0.02659,0.09,hv,hv61558846,2017-01-12T20:34:49.960Z,"9km SW of Volcano, Hawaii",earthquake,0.24,0.35,0.022,8,reviewed,hv,hv
2017-01-12T15:41:07.781Z,38.4043,-118.9363,7.7,1,ml,8,223.66,0.144,0.1398,nn,nn00573708,2017-01-13T06:08:06.142Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.2,0.32,5,reviewed,nn,nn
2017-01-12T15:29:53.030Z,19.4196667,-155.3271667,4.608,0.58,md,8,120,0.0282,0.08,hv,hv61558831,2017-01-13T03:23:55.050Z,"9km W of Volcano, Hawaii",earthquake,0.49,1.26,0.128,2,reviewed,hv,hv
2017-01-12T15:28:06.664Z,64.203,-150.0227,24.6,0.8,ml,,,,0.57,ak,ak15063959,2017-01-12T15:36:01.572Z,"60km SW of North Nenana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-12T15:18:26.129Z,38.3745,-118.8626,11.5,0.7,ml,5,287.58,0.307,0.0725,nn,nn00573707,2017-01-13T01:44:59.701Z,"26km SW of Hawthorne, Nevada",earthquake,,7.1,0.03,2,reviewed,nn,nn
2017-01-12T15:18:19.840Z,33.1895,-116.0436667,5.27,1.41,ml,39,54,0.1025,0.21,ci,ci37784296,2017-01-12T15:45:19.073Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.22,0.71,0.118,39,reviewed,ci,ci
2017-01-12T15:16:59.920Z,33.4911667,-116.4681667,14.64,1.22,ml,28,79,0.04788,0.21,ci,ci37784288,2017-01-12T15:26:08.576Z,"20km ESE of Anza, CA",earthquake,0.34,0.59,0.142,26,reviewed,ci,ci
2017-01-12T15:13:46.830Z,-15.4282,-72.5269,15.05,4.4,mb,,243,3.596,0.86,us,us10007svn,2017-01-13T19:30:12.040Z,"26km SW of Orcopampa, Peru",earthquake,14.6,15.1,0.108,25,reviewed,us,us
2017-01-12T15:08:32.230Z,36.4985008,-121.0824966,4.02,1.45,md,7,122,0.07068,0.01,nc,nc72751345,2017-01-12T15:26:02.353Z,"23km ENE of Soledad, California",earthquake,0.52,2.22,0.44,7,automatic,nc,nc
2017-01-12T15:03:55.644Z,38.3881,-118.8974,14.5,1.1,ml,5,289.18,0.337,0.1096,nn,nn00573706,2017-01-13T01:38:51.432Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.1,0.07,2,reviewed,nn,nn
2017-01-12T15:02:15.031Z,61.3892,-152.2459,0.1,2.2,ml,,,,0.89,ak,ak15063951,2017-01-12T15:10:30.567Z,"93km NNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-12T15:00:37.310Z,35.4388333,-119.9718333,7.87,1.51,ml,13,178,0.009849,0.24,ci,ci37784272,2017-01-12T15:32:58.529Z,"10km NNE of Simmler, CA",earthquake,1.08,1.21,0.195,5,reviewed,ci,ci
2017-01-12T14:56:53.980Z,38.389,-118.9169,7.4,1.8,ml,14,63.74,0.137,0.1832,nn,nn00573652,2017-01-14T02:39:04.343Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.5,0.29,9,reviewed,nn,nn
2017-01-12T14:44:52.590Z,37.5598333,-122.379,1.06,2.05,md,64,49,0.00217,0.28,nc,nc72751330,2017-01-12T23:04:07.557Z,"1km S of Hillsborough, California",earthquake,0.21,0.16,0.221,39,reviewed,nc,nc
2017-01-12T14:41:39.050Z,33.4996667,-116.7861667,5.27,0.46,ml,15,46,0.07723,0.15,ci,ci37784264,2017-01-12T15:26:11.036Z,"10km NE of Aguanga, CA",earthquake,0.26,1.21,0.102,14,reviewed,ci,ci
2017-01-12T14:40:15.144Z,63.3029,-150.3992,121.8,1.9,ml,,,,0.49,ak,ak15063947,2017-01-12T14:48:00.695Z,"73km W of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-12T14:35:42.190Z,37.6205,-118.8585,1.61,0.5,md,9,107,0.003843,0.02,nc,nc72751325,2017-01-12T17:47:03.889Z,"10km ESE of Mammoth Lakes, California",earthquake,0.43,0.92,0.289,8,reviewed,nc,nc
2017-01-12T14:33:12.049Z,38.3718,-118.9165,7.1,1.3,ml,10,111.07,0.146,0.1912,nn,nn00573648,2017-01-12T23:19:49.869Z,"30km WSW of Hawthorne, Nevada",earthquake,,1.6,0.21,4,reviewed,nn,nn
2017-01-12T14:32:42.900Z,36.4884,-98.9024,5,2.5,mb_lg,,126,0.134,0.58,us,us10007svb,2017-01-12T15:09:14.040Z,"27km ENE of Mooreland, Oklahoma",earthquake,1.7,1.9,0.088,34,reviewed,us,us
2017-01-12T14:28:59.862Z,38.4226,-118.904,7.4,1.7,ml,11,73.56,0.114,0.1649,nn,nn00573646,2017-01-12T19:03:44.225Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.7,0.26,4,reviewed,nn,nn
2017-01-12T14:22:17.086Z,61.5398,-146.4301,29.8,2.1,ml,,,,0.69,ak,ak15063748,2017-01-12T14:32:23.465Z,"45km N of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-12T14:22:05.912Z,59.9458,-152.2074,59.6,2.7,ml,,,,0.71,ak,ak15063746,2017-01-12T14:38:36.332Z,"28km NW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-12T14:11:38.695Z,38.2936,-118.3843,6.9,0.3,ml,4,220.75,0.104,0.0325,nn,nn00573705,2017-01-13T01:35:46.943Z,"33km SE of Hawthorne, Nevada",earthquake,,10.5,0.24,2,reviewed,nn,nn
2017-01-12T14:09:09.810Z,44.8465,-111.4285,13.27,0.24,md,5,230,0.205,0.17,mb,mb80196579,2017-01-12T21:19:25.000Z,"32km NW of West Yellowstone, Montana",earthquake,2.91,3.19,0.071,2,reviewed,mb,mb
2017-01-12T14:07:05.857Z,38.4311,-118.898,7.2,1.1,ml,9,131.6,0.107,0.1841,nn,nn00573643,2017-01-12T18:54:23.603Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.1,0.11,4,reviewed,nn,nn
